Supplier ID,Name,Canonical SMILES
SPE00100156,8beta-HYDROXYCARAPIN,COC(=O)CC1C(C)(C)C(=O)C2CC3(O)C(CCC4(C)C(OC(=O)C=C43)c3cocc3)C1(C)C2=O
SPE00100222,3-DEOXO-3beta-HYDROXYMEXICANOLIDE 16-ENOL ETHER,COC(=O)CC1C(C)(C)C(O)C2CC3C(CCC4(C)C(OC(OC)=CC=34)c3cocc3)C1(C)C2=O
SPE00100296,NEOTIGOGENIN ACETATE,CC1CCC2(OC1)OC1CC3C4CCC5CC(CCC5(C)C4CCC3(C)C1C2C)OC(C)=O
SPE00100530,AMBELLINE,COC1CC2N3CC(O)C2(C=C1)c1cc2OCOc2c(OC)c1C3
SPE00100049,KHAYANTHONE,CC(=O)OC1CC(OC(C)=O)C2(C)C3CCC4(C)C(C(=O)C5OC54C3(C)C(CC2C1(C)C)OC(C)=O)c1cocc1
SPE00100081,UTILIN,CCC(C)C(=O)OC1CC2(C)C(OC(=O)CC32OC2(C)OC41C1(C)C(CC(=O)OC)C5(C)CC1(O)C(O)(C5OC(=O)C1(C)OC1C)C(OC(C)=O)C34O2)c1cocc1
SPE00100103,KHAYASIN C,CCC(=O)OC1C2CC3C(CCC4(C)C(OC(=O)CC=34)c3cocc3)C(C)(C(CC(=O)OC)C1(C)C)C2=O
SPE00100158,16-DEOXOMEXICANOLIDE 16-METHYL ETHER,COC1CC2=C3CC4C(=O)C(C)(C)C(CC(=O)OC)C(C)(C3CCC2(C)C(O1)c1cocc1)C4=O
SPE00100223,"1,2alpha-EPOXYDEACETOXYDIHYDROGEDUNIN",CC1(C)C2CC(O)C3(C)C(CCC4(C)C(OC(=O)C5OC543)c3cocc3)C2(C)C2OC2C1=O
SPE00100298,SMILAGENIN ACETATE,CC1CCC2(OC1)OC1CC3C4CCC5CC(CCC5(C)C4CCC3(C)C1C2C)OC(C)=O
SPE00100531,DIHYDROSPATHELIACHROMENE,CC1Oc2cc3OC(C)(C)CCc3c(O)c2C(=O)C=1
SPE00240645,RETUSIN 7-METHYL ETHER,COc1ccc(cc1)C1=COc2c(O)c(OC)ccc2C1=O
SPE00100012,DEACETYLGEDUNIN,CC1(C)C2CC(O)C3(C)C(CCC4(C)C(OC(=O)C5OC543)c3cocc3)C2(C)C=CC1=O
SPE00100050,KHAYASIN,CCC(C)C(=O)OC1C2CC3C(CCC4(C)C(OC(=O)CC=34)c3cocc3)C(C)(C(CC(=O)OC)C1(C)C)C2=O
SPE00100088,HUMILIN A,COC(=O)CC1C(C)(C)C(OC(C)=O)C2(O)C=C3C(CCC4(C)C3CC(=O)OC4c3cocc3)C1(C)C2=O
SPE00100105,"8beta-HYDROXYCARAPIN, 3,8-HEMIACETAL",COC(=O)CC1C(C)(C)C2(O)OC34CC2C(=O)C1(C)C3CCC1(C)C(OC(=O)C=C14)c1cocc1
SPE00100162,KHIVORIN,CC(=O)OC1CC(OC(C)=O)C2(C)C3CCC4(C)C(OC(=O)C5OC54C3(C)C(CC2C1(C)C)OC(C)=O)c1cocc1
SPE00100242,"14-METHOXY-4,4-BISNOR-8,11,13-PODOCARPATRIEN-3-ONE",COc1cccc2c1CCC1CC(=O)CCC12C
SPE00100301,TOMATIDINE HYDROCHLORIDE,Cl.CC1CCC2(NC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C
SPE00100359,"3,16-DIDEOXYMEXICANOLIDE-3beta-DIOL",COC(=O)CC1C(C)(C)C(O)C2CC3C(CCC4(C)C(OC(O)CC=34)c3cocc3)C1(C)C2=O
SPE00100013,3-DEACETYLKHIVORIN,CC(=O)OC1CC(O)C(C)(C)C2CC(OC(C)=O)C3(C)C(CCC4(C)C(OC(=O)C5OC543)c3cocc3)C12C
SPE00100054,"ANGOLENSIC ACID, METHYL ESTER",COC(=O)CC1C(C)(C)C(=O)CC2OC34CC(=O)OC(c5cocc5)C3(C)CCC(C4=C)C21C
SPE00100090,NILOTICIN,CC(CC(O)C1OC1(C)C)C1CCC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3CCC12C
SPE00100114,3alpha-HYDROXY-3-DEOXYANGOLENSIC ACID METHYL ESTER,COC(=O)CC1C(C)(C)C(O)CC2OC34CC(=O)OC(c5cocc5)C3(C)CCC(C4=C)C21C
SPE00100173,EPOXYGEDUNIN,CC(=O)OC1CC2C(C)(C)C(=O)C3OC3C2(C)C2CCC3(C)C(OC(=O)C4OC43C12C)c1cocc1
SPE00100254,"5beta-12-METHOXY-4,4-BISNOR-8,11,13-PODOCARPATRIEN-3-ONE",COc1ccc2CCC3CC(=O)CCC3(C)c2c1
SPE00100303,ALLOPREGNANOLONE,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC21C
SPE00100360,beta-AMYRIN,CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
SPE00100014,7-DEACETYLKHIVORIN,CC(=O)OC1CC(OC(C)=O)C2(C)C3CCC4(C)C(OC(=O)C5OC54C3(C)C(O)CC2C1(C)C)c1cocc1
SPE00100056,6-ACETOXYANGOLENSIC ACID METHYL ESTER,COC(=O)C(OC(C)=O)C1C(C)(C)C(=O)CC2OC34CC(=O)OC(c5cocc5)C3(C)CCC(C4=C)C21C
SPE00100093,ODORATONE,CC(C1CCC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3CCC12C)C1OC(C)(C)C(O)C1O
SPE00100117,HYDROLYSIS PRODUCT OF BUSSEIN,CC(C)C(O)=C1C2C(C)(C(O)C(O)C34OC5(C)OC67CC(C)(C(O)C6(O)C(O)C23O5)C(CC(O)=O)C74C)C(OC1=O)c1cocc1
SPE00100190,3-alpha-HYDROXYDEOXYGEDININ,CC(=O)OC1CC2C(C)(C)C(O)C=CC2(C)C2CCC3(C)C(OC(=O)C=C3C12C)c1cocc1
SPE00100267,TOTAROL ACETATE,CC(C)c1c(OC(C)=O)ccc2c1CCC1C(C)(C)CCCC12C
SPE00100304,3beta-ACETOXY-23-BROMO-ISOALLOSPIROST-9 (11)-ENE-12-ONE,CC1COC2(OC3CC4C5CCC6CC(CCC6(C)C5=CC(=O)C4(C)C3C2C)OC(C)=O)C(Br)C1
SPE00100368,"EPOXY (1,2alpha)-7-DEACETOXY-7-OXO-DEOXYDIHYDROGEDUNIN",CC1(C)C2CC(=O)C3(C)C(CCC4(C)C(OC(=O)C=C43)c3cocc3)C2(C)C2OC2C1=O
SPE00100375,alpha-DIHYDROGEDUNOL,CC(=O)OC1CC2C(C)(C)C(O)C=CC2(C)C2CCC3(C)C(OC(=O)C4OC43C12C)c1cocc1
SPE00100528,PEUCENIN,CC(C)=CCc1c(O)cc2OC(C)=CC(=O)c2c1O
SPE00100537,SOLASODINE,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C
SPE00100568,SARMENTOSIDE B,COC1C(O)C(OC(C)C1OC(C)=O)OC1CCC2(C=O)C3C(CC4(C)C(CCC4(O)C3CCC2(O)C1)C1COC(=O)C=1)OC(C)=O
SPE00100609,XANTHYLETIN,CC1(C)Oc2cc3OC(=O)C=Cc3cc2C=C1
SPE00102018,ICHTHYNONE,COc1cc2C(=O)C(=COc2c2C=CC(C)(C)Oc12)c1cc2OCOc2cc1OC
SPE00200004,12a-HYDROXY-9-DEMETHYLMUNDUSERONE-8-CARBOXYLIC ACID,COc1cc2OCC3Oc4c(ccc(O)c4C(O)=O)C(=O)C3(O)c2cc1OC
SPE01500420,NAFCILLIN SODIUM,[Na+].[O-]C(=O)C1N2C(SC1(C)C)C(C(=O)Nc1c(OCC)ccc3ccccc13)C2=O
SPE00100378,"1,3-DIDEACETYLKHIVORIN",CC(=O)OC1CC2C(C)(C)C(O)CC(O)C2(C)C2CCC3(C)C(OC(=O)C4OC43C12C)c1cocc1
SPE00100455,MEROGEDUNIN,CC1CCC2C3(C)C=CC(=O)C(C)(C)C3CC3OC(=O)C(O)C=1C32C
SPE00100540,OBLIQUIN,CC(=C)C1COc2cc3OC(=O)C=Cc3cc2O1
SPE00100572,FRAXIDIN METHYL ETHER,COc1cc2C=CC(=O)Oc2c(OC)c1OC
SPE00100612,"TOTAROL-19-CARBOXYLIC ACID, METHYL ESTER",COC(=O)C1(C)CCCC2(C)C1CCc1c2ccc(O)c1C(C)C
SPE00100682,SARMENTOGENIN,CC12CCC(O)CC1CCC1C2C(O)CC2(C)C(CCC12O)C1COC(=O)C=1
SPE00102076,IMPERATORIN,CC(C)=CCOc1c2occc2cc2C=CC(=O)Oc12
SPE00201606,RUTILANTINONE,CCC1(O)CC(O)c2c(O)c3c(=O)c4c(O)ccc(O)c4c(=O)c3cc2C1C(=O)OC
SPE00100423,DEACETOXY-7-OXISOGEDUNIN,CC1(C)C=CC(=O)C2(C)C3CCC4(C)C(OC(=O)C5OC54C3(C)C(=O)CC12)c1cocc1
SPE00100458,DIHYDRO-7-DESACETYLDEOXYGEDUNIN,CC1(C)C2CC(O)C3(C)C(CCC4(C)C(OC(=O)C=C43)c3cocc3)C2(C)CCC1=O
SPE00100541,DICTAMNINE,COc1c2ccoc2nc2ccccc12
SPE00100576,TRIDESACETOXYKHIVORIN,CC1(C)C(O)CC(O)C2(C)C3CCC4(C)C(OC(=O)C5OC54C3(C)C(O)CC12)c1cocc1
SPE00100615,CHUKRASIN METHYL ETHER,COC1C(OC(=O)C(C)C)C2(C)C(OC(=O)C(C2C23OC4(C)OC56CC(C)(C(CC(=O)OC)C5(C)C12O4)C(OC(C)=O)C6(OC)C3OC)=C(OC)C(C)C)c1cocc1
SPE00100686,"MEROGEDUNIN, 3-DEOXO-1alpha,3alpha-DIHYDROXYDIHYDRO-",CC1=CCC2C3(C)C(O)C(O)CC(C)(C)C3CC3OC(=O)C=C1C32C
SPE00102058,OLEANOLIC ACID ACETATE,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(CCC23C)C(O)=O)C1(C)C
SPE00200010,HAEMATOXYLIN,Oc1cc2CC3(O)COc4c(O)c(O)ccc4C3c2cc1O
SPE00100424,XYLOCARPUS A,COC(=O)CC1C(C)(C)C(OC(C)=O)C2C(OC(C)=O)C34OC2(O)C1(C)C3CCC1(C)C(OC(=O)C=C14)c1cocc1
SPE00100525,CRINAMINE,COC1CC2N3CC(O)C2(C=C1)c1cc2OCOc2cc1C3
SPE00100551,FRIEDELIN,CC1C(=O)CCC2C1(C)CCC1C2(C)CCC2(C)C3CC(C)(C)CCC3(C)CCC12C
SPE00100580,"3-ACETOXYPREGN-16-EN-12,20-DIONE",CC(=O)OC1CCC2(C)C(CCC3C4CC=C(C(C)=O)C4(C)C(=O)CC32)C1
SPE00100616,ANGOLENSIN (R),COc1ccc(cc1)C(C)C(=O)c1ccc(O)cc1O
SPE00100698,CYMARIN,COC1CC(OC(C)C1O)OC1CCC2(C=O)C3CCC4(C)C(CCC4(O)C3CCC2(O)C1)C1COC(=O)C=1
SPE00107023,SITOSTERYL ACETATE,CCC(CCC(C)C1CCC2C3CC=C4CC(CCC4(C)C3CCC12C)OC(C)=O)C(C)C
SPE00200012,BRAZILIN,Oc1ccc2C3c4cc(O)c(O)cc4CC3(O)COc2c1
SPE00100432,DEOXYGEDUNIN,CC(=O)OC1CC2C(C)(C)C(=O)C=CC2(C)C2CCC3(C)C(OC(=O)C=C3C12C)c1cocc1
SPE00100465,DIHYDROFISSINOLIDE,COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3C(CCC4(C)C3CC(=O)OC4c3cocc3)C1(C)C2=O
SPE00100550,OLEANOIC ACID,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1)C(O)=O
SPE00100582,DEHYDROEPIANDROSTERONE,CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2=O
SPE00100618,"3alpha-HYDROXY-4,4-BISNOR-8,11,13-PODOCARPATRIENE",CC12CCC(O)CC1CCc1ccccc12
SPE00100719,DIHYDROPTAEROXYLIN,CC1CCc2c(O)c3C(=O)C=C(C)Oc3cc2OC1
SPE00107022,beta-SITOSTEROL,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C
SPE00201466,"MANDELIC ACID, METHYL ESTER",COC(=O)C(O)c1ccccc1
SPE00100434,DIHYDRODEOXYGEDUNIN,CC(=O)OC1CC2C(C)(C)C(=O)CCC2(C)C2CCC3(C)C(OC(=O)C=C3C12C)c1cocc1
SPE00100475,DESFURANYL-17-OXOKHIVORIN,CC(=O)OC1CC(OC(C)=O)C2(C)C3CCC4(C)C(=O)OC(=O)C=C4C3(C)C(CC2C1(C)C)OC(C)=O
SPE00100552,beta-AMYRIN ACETATE,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C)CCC23C)C1(C)C
SPE00100583,EUPHOL ACETATE,CC(CCC=C(C)C)C1CCC2(C)C3CCC4C(C)(C)C(CCC4(C)C=3CCC12C)OC(C)=O
SPE00100620,"12-HYDROXY-4,4-BISNOR-4,8,11,13-PODOCARPATETRAEN-3-ONE",CC12CCC(=O)C=C1CCc1ccc(O)cc12
SPE00100688,DIGOXIGENIN,CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(CCC12O)C1COC(=O)C=1
SPE00107093,EPIANDROSTANEDIOL,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O
SPE00201477,MUNDOSERONE,COc1ccc2C(=O)C3C(COc4cc(OC)c(OC)cc34)Oc2c1
SPE00100435,"3,16-DIDEOXYMEXICANOLIDE-3alpha-DIOL",COC(=O)CC1C(C)(C)C(O)C2CC3C(CCC4(C)C(OC(O)CC=34)c3cocc3)C1(C)C2=O
SPE00100489,"DIHYDROGEDUNINIC ACID, METHYL ESTER",COC(=O)C1OC(=O)C2OC32C1(C)CCC1C2(C)CCC(=O)C(C)(C)C2CC(OC(C)=O)C13C
SPE00100562,"1-DEACETOXY-1-OXO-3,7-DIDEACETYLKHIVORIN",CC1(C)C(O)CC(=O)C2(C)C3CCC4(C)C(OC(=O)C5OC54C3(C)C(O)CC12)c1cocc1
SPE00100584,GITOXIGENIN DIACETATE,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C(CC32O)OC(C)=O)C2COC(=O)C=2)C1
SPE00100638,"7beta-HYDROXY-7-DESACETOXYKHIVORINIC ACID, METHYL ESTER",COC(=O)C1OC(=O)C2OC32C1(C)CCC1C2(C)C(CC(OC(C)=O)C(C)(C)C2CC(O)C13C)OC(C)=O
SPE00100731,STROPHANTHIDIN SEMICARBAZIDE,CC12CCC3C(CCC4(O)CC(O)CCC34C=NNC(N)=O)C1(O)CCC2C1COC(=O)C=1
SPE00200002,"ORSELLINIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)cc1O
SPE00201484,DEHYDRODIHYDROROTENONE,COc1cc2OCC3Oc4c5CC(Oc5ccc4C(=O)C=3c2cc1OC)C(C)C
SPE00100439,1 (2)alpha-EPOXYDEOXYDIHYDROGEDUNIN,CC(=O)OC1CC2C(C)(C)C(=O)C3OC3C2(C)C2CCC3(C)C(OC(=O)C=C3C12C)c1cocc1
SPE00100492,beta-DIHYDROGEDUNOL,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(OC(=O)C4OC43C12C)c1cocc1
SPE00100520,LUNARINE,O=C1CCC23C=CC(=O)NCCCCNCCCNC(=O)C=Cc4ccc(OC2C1)c3c4
SPE00100563,OXONITINE,COCC12CN(C=O)C3C4C(OC)C1C3(C(CC2O)OC)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1
SPE00100585,"1,7-DIDEACETOXY-1,7-DIOXOKHIVORIN",CC(=O)OC1CC(=O)C2(C)C3CCC4(C)C(OC(=O)C5OC54C3(C)C(=O)CC2C1(C)C)c1cocc1
SPE00100646,"5alpha-12-METHOXY-4,4-BISNOR-8,11,13-PODOCARPATRIEN-3-ONE",COc1ccc2CCC3CC(=O)CCC3(C)c2c1
SPE00107015,SMILAGENONE,CC1CCC2(OC1)OC1CC3C4CCC5CC(=O)CCC5(C)C4CCC3(C)C1C2C
SPE00201505,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,COC(=O)C1C=C(O)C(=O)c2c(O)c(O)ccc2C=1
SPE00100447,DEACETOXY(7)-7-OXOKHIVORINIC ACID,CC(=O)OC1CC(OC(C)=O)C2(C)C3CCC4(C)C(OC(=O)C5OC54C3(C)C(=O)CC2C1(C)C)C(O)=O
SPE00100497,3beta-ACETOXYDEOXODIHYDROGEDUNIN,CC(=O)OC1CCC2(C)C3CCC4(C)C(OC(=O)C5OC54C3(C)C(CC2C1(C)C)OC(C)=O)c1cocc1
SPE00100566,DEOXYCHOLIC ACID,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
SPE00100586,3beta-CHLOROANDROSTANONE,CC12CCC(Cl)CC1CCC1C2CCC2(C)C1CCC2=O
SPE00100650,"DESACETYL (7)KHIVORINIC ACID, METHYL ESTER",COC(=O)C1OC(=O)C2OC32C1(C)CCC1C2(C)C(CC(OC(C)=O)C(C)(C)C2CC(O)C13C)OC(C)=O
SPE00100901,3beta-HYDROXYDEOXYDESACETOXY-7-OXOGEDUNIN,CC1(C)C(O)C=CC2(C)C3CCC4(C)C(OC(=O)C5OC54C3(C)C(=O)CC12)c1cocc1
SPE00102007,FORMONONETIN,COc1ccc(cc1)C1=COc2cc(O)ccc2C1=O
SPE00201506,"2-,2--BISEPIGALLOCATECHIN MONOGALLATE",OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1c1c(O)c(O)c(O)cc1C1Oc2cc(O)cc(O)c2CC1OC(=O)c1cc(O)c(O)c(O)c1
SPE00100517,ENTANDROPHRAGMIN,CCC(C)C(=O)OC1CC2(C)C(OC(=O)CC32OC2(C)OC41C1(C)C(CC(=O)OC)C5(C)CC1(O)C(O)(C5OC(=O)C1(C)OC1C)C(OC(=O)C(C)C)C34O2)c1cocc1
SPE00100529,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2C(=O)C=C(C)Oc2c1CC=C(C)C
SPE00100567,3alpha-HYDROXYDEOXODIHYDROGEDUNIN,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(OC(=O)C4OC43C12C)c1cocc1
SPE00100595,COTARNINE CHLORIDE,[ClH-].COc1c2OCOc2cc2cc[n+](C)cc12
SPE00100651,"3beta-ACETOXYDEOXYANGOLENSIC ACID, METHYL ESTER",COC(=O)CC1C(C)(C)C(CC2OC34CC(=O)OC(c5cocc5)C3(C)CCC(C4=C)C21C)OC(C)=O
SPE00102035,3beta-HYDROXYDEOXODIHYDRODEOXYGEDUNIN,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(OC(=O)C=C3C12C)c1cocc1
SPE00107005,11-KETOROCKOGENIN ACETATE,CC1CCC2(OC1)OC1CC3C4CCC5CC(CCC5(C)C4C(=O)C(OC(C)=O)C3(C)C1C2C)OC(C)=O
SPE00201509,"2,3,5,7,3`,4`-PENTAHYDROXYFLAVAN",Oc1cc(O)c2C=C(O)C(O)(Oc2c1)c1ccc(O)c(O)c1
SPE00200141,2-ETHOXYCARBONYL-2-ETHOXYOXALOYLOXYDIHYDROCHRYSIN DIMETHYL ETHER,CCOC(=O)C(=O)C1(Oc2cc(OC)cc(OC)c2C(=O)C1c1ccccc1)C(=O)OCC
SPE00200449,ISOEUGENITOL,CC1Oc2c(C)c(O)cc(O)c2C(=O)C=1
SPE00200833,ACACETIN DIACETATE,COc1ccc(cc1)C1Oc2cc(OC(C)=O)cc(OC(C)=O)c2C(=O)C=1
