Supplier ID,Name,Canonical SMILES
SPE01500602,TUBOCURARINE CHLORIDE,[ClH-].COc1cc2CC[N+](C)(C)C3Cc4ccc(O)c(Oc5cc6C(Cc7ccc(Oc(c1O)c32)cc7)N(C)CCc6cc5OC)c4
SPE01500873,PIPERINE,O=C(C=CC=Cc1ccc2OCOc2c1)N1CCCCC1
SPE01500285,ESTRIOL,CC12CCC3C(CCc4cc(O)ccc34)C1CC(O)C2O
SPE01500675,OLEANDOMYCIN PHOSPHATE,COC1CC(OC(C)C1O)OC1C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)CC2(CO2)C(=O)C(C)C(O)C(C)C(C)OC(=O)C1C.OP(O)(O)=O
SPE01500430,NIACIN,OC(=O)c1cccnc1
SPE01500276,ERGOCALCIFEROL,CC(C)C(C)C=CC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CCC1=C
SPE01500287,ETHACRYNIC ACID,CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl
SPE01500605,URSODIOL,CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
SPE01500534,SCOPOLAMINE HYDROBROMIDE,Br.CN1C2CC(CC1C1OC12)OC(=O)C(CO)c1ccccc1
SPE01500286,ESTRONE,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2=O
SPE01500443,NOSCAPINE HYDROCHLORIDE,Cl.COc1ccc2C(OC(=O)c2c1OC)C1N(C)CCc2cc3OCOc3c(OC)c12
SPE01500676,OUABAIN,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(CCC5(O)C4CCC3(O)C2)C2COC(=O)C=2)C(O)C(O)C1O
SPE01500907,DEHYDROCHOLIC ACID,CC(CCC(O)=O)C1CCC2C3C(CC(=O)C12C)C1(C)CCC(=O)CC1CC3=O
SPE01500263,DOPAMINE HYDROCHLORIDE,Cl.NCCc1ccc(O)c(O)c1
SPE01500444,NOVOBIOCIN SODIUM,[Na+].[O-]C1=C(NC(=O)c2ccc(O)c(CC=C(C)C)c2)C(=O)Oc2c(C)c(OC3OC(C)(C)C(OC)C(OC(N)=O)C3O)ccc12
SPE01500296,EUGENOL,COc1cc(CC=C)ccc1O
SPE01500607,VANCOMYCIN HYDROCHLORIDE,Cl.CNC(CC(C)C)C(=O)NC1C(O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)C(O)C5CC(=O)C(NC(=O)C4NC(=O)C(CC(N)=O)NC1=O)c1ccc(O)c(c1)c1c(O)cc(O)cc1C(NC5=O)C(O)=O)c3OC1OC(CO)C(O)C(O)C1OC1CC(C)(N)C(O)C(C)O1)c(Cl)c2
SPE01500536,SISOMICIN SULFATE,CNC1C(O)C(OCC1(C)O)OC1C(N)CC(N)C(OC2OC(CN)=CCC2N)C1O.OS(O)(=O)=O
SPE01501128,CAPSAICIN,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O
SPE01500680,ARECOLINE HYDROBROMIDE,Br.COC(=O)C1CN(C)CCC=1
SPE01500279,ERYTHROMYCIN ETHYLSUCCINATE,CCOC(=O)CCC(=O)OC1C(CC(C)OC1OC1C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC1(C)O)N(C)C
SPE01500264,DOXEPIN HYDROCHLORIDE,Cl.CN(C)CCC=C1c2ccccc2COc2ccccc21
SPE01500446,NYSTATIN,CC1OC(=O)CC(O)CC(O)CC(O)CCC(O)C(O)CC2(O)CC(O)C(C(CC(OC3OC(C)C(O)C(N)C3O)C=CC=CC=CC=CCCC=CC=CC(C)C(O)C1C)O2)C(O)=O
SPE01500311,FUSIDIC ACID,CC1C(O)CCC2(C)C1CCC1(C)C2C(O)CC2C(C(CC21C)OC(C)=O)=C(CCC=C(C)C)C(O)=O
SPE01500538,SPECTINOMYCIN HYDROCHLORIDE,Cl.Cl.CNC1C(O)C(NC)C2OC3(O)C(OC(C)CC3=O)OC2C1O
SPE01500611,VINBLASTINE SULFATE,CCC1(O)CC2CN(CCc3c(nc4ccccc43)C(C2)(C(=O)OC)c2cc3c(cc2OC)N(C)C2C(O)(C(OC(C)=O)C4(CC)C=CCN5CCC23C54)C(=O)OC)C1.OS(O)(=O)=O
SPE01500253,DIMETHADIONE,CC1(C)OC(=O)NC1=O
SPE01500687,"HYDRASTINE (1S,9R)",COc1ccc2C(OC(=O)c2c1OC)C1N(C)CCc2cc3OCOc3cc12
SPE01500288,ETHAMBUTOL HYDROCHLORIDE,Cl.Cl.CCC(CO)NCCNC(CC)CO
SPE01500266,DOXYCYCLINE HYDROCHLORIDE,Cl.CC1C2C(O)C3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C2C(=O)c2c(O)cccc12
SPE01500255,DIOXYBENZONE,COc1ccc(c(O)c1)C(=O)c1ccccc1O
SPE01500459,PAPAVERINE HYDROCHLORIDE,Cl.COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
SPE01500648,AZELAIC ACID,OC(=O)CCCCCCCC(O)=O
SPE01500541,STREPTOMYCIN SULFATE,CNC1C(O)C(O)C(CO)OC1OC1C(OC(C)C1(O)C=O)OC1C(O)C(O)C(NC(N)=N)C(O)C1NC(N)=N.OS(O)(=O)=O
SPE01500822,BRUCINE,COc1cc2N3C4C5C(CC3=O)OCC=C3CN6CCC4(C6CC53)c2cc1OC
SPE01500314,GENTAMICIN SULFATE,CNC(C)C1CCC(N)C(O1)OC1C(N)CC(N)C(OC2OCC(C)(O)C(NC)C2O)C1O.OS(O)(=O)=O
SPE01500291,ETHINYL ESTRADIOL,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2(O)C#C
SPE01500267,DOXYLAMINE SUCCINATE,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.OC(=O)CCC(O)=O
SPE01505756,ITRACONAZOLE,CCC(C)N1N=CN(C1=O)c1ccc(cc1)N1CCN(CC1)c1ccc(OCC2COC(Cn3cncn3)(O2)c2ccc(Cl)cc2Cl)cc1
SPE01500837,CHENODIOL,CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
SPE01500566,TETRACYCLINE HYDROCHLORIDE,Cl.CN(C)C1C2CC3C(=C(O)C2(O)C(=O)C(C(N)=O)=C1O)C(=O)c1c(O)cccc1C3(C)O
SPE01500649,THEOBROMINE,Cn1cnc2N(C)C(=O)NC(=O)c12
SPE01500486,PHYSOSTIGMINE SALICYLATE,CNC(=O)Oc1ccc2N(C)C3N(C)CCC3(C)c2c1.OC(=O)c1ccccc1O
SPE01500268,DYCLONINE HYDROCHLORIDE,Cl.CCCCOc1ccc(cc1)C(=O)CCN1CCCCC1
SPE01500331,HISTAMINE DIHYDROCHLORIDE,Cl.Cl.NCCc1cncn1
SPE01500256,DIPHENHYDRAMINE HYDROCHLORIDE,Cl.CN(C)CCOC(c1ccccc1)c1ccccc1
SPE01500838,CHOLECALCIFEROL,CC(C)CCCC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CCC1=C
SPE01500651,STRYCHNINE,O=C1CC2OCC=C3CN4CCC56C4CC3C2C5N1c1ccccc16
SPE01500487,PILOCARPINE NITRATE,[O-][N+](O)=O.CCC1C(COC1=O)Cc1cncn1C
SPE01500568,THEOPHYLLINE,CN1C(=O)N(C)c2ncnc2C1=O
SPE01500258,DIPHENYLPYRALINE HYDROCHLORIDE,Cl.CN1CCC(CC1)OC(c1ccccc1)c1ccccc1
SPE01500346,HYOSCYAMINE,CN1C2CCC1CC(C2)OC(=O)C(CO)c1ccccc1
SPE01500293,ETHOPROPAZINE HYDROCHLORIDE,Cl.CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12
SPE01500269,DYPHYLLINE,CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O
SPE01500270,TRISODIUM ETHYLENEDIAMINE TETRACETATE,[Na+].[Na+].[Na+].OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
SPE01500103,ACETOHYDROXAMIC ACID,CC(=O)NO
SPE01500579,TOBRAMYCIN,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O
SPE01500655,ACONITINE,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14
SPE01500841,CINCHONINE,OC(C1CC2CCN1CC2C=C)c1ccnc2ccccc21
SPE01500492,POLYMYXIN B SULFATE,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O.OS(O)(=O)=O
SPE01500259,DIPYRIDAMOLE,OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO
SPE01500295,EUCATROPINE HYDROCHLORIDE,Cl.CC1C(CCC(C)(C)N1C)OC(=O)C(O)c1ccccc1
SPE01500328,HEXACHLOROPHENE,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
SPE01500313,GEMFIBROZIL,Cc1ccc(C)c(OCCCC(C)(C)C(O)=O)c1
SPE01500343,HYDROXYPROGESTERONE CAPROATE,CCCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C)C(C)=O
SPE01500299,FLUDROCORTISONE ACETATE,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C
SPE01500354,IPRATROPIUM BROMIDE,[BrH-].CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)c1ccccc1
SPE01500400,METHOXSALEN,COc1c2occc2cc2C=CC(=O)Oc21
SPE01500368,LINCOMYCIN HYDROCHLORIDE,Cl.CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C1OC(SC)C(O)C(O)C1O
SPE01500383,MEPENZOLATE BROMIDE,[BrH-].C[N+]1(C)CCCC(C1)OC(=O)C(O)(c1ccccc1)c1ccccc1
SPE01500330,HEXYLRESORCINOL,CCCCCCc1ccc(O)cc1O
SPE01500300,FLUMETHAZONE PIVALATE,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C
SPE01500344,HYDROXYUREA,NC(=O)NO
SPE01500355,ISONIAZID,NNC(=O)c1ccncc1
SPE01500372,MAFENIDE HYDROCHLORIDE,Cl.NCc1ccc(cc1)S(N)(=O)=O
SPE01500401,METHSCOPOLAMINE BROMIDE,[BrH-].C[N+]1(C)C2CC(CC1C1OC12)OC(=O)C(CO)c1ccccc1
SPE01500387,MERCAPTOPURINE,S=C1NC=Nc2ncnc12
SPE01500315,GENTIAN VIOLET,[ClH-].CN(C)c1ccc(cc1)C(c1ccc(cc1)N(C)C)=c1ccc(cc1)=[N+](C)C
SPE01500345,HYDROXYZINE PAMOATE,OCCOCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1.OC(=O)c1cc2ccccc2c(Cc2c(O)c(cc3ccccc23)C(O)=O)c1O
SPE01500388,MESTRANOL,COc1ccc2C3CCC4(C)C(CCC4(O)C#C)C3CCc2c1
SPE01500302,FLUOCINOLONE ACETONIDE,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(O1)C(=O)CO
